state_name,county_fips,county_name,votes_gop,votes_dem,total_votes,diff,per_gop,per_dem,per_point_diff
South Dakota,46117,Stanley County,1260,447,1735,813.0,0.7262247838616714,0.2576368876080692,0.46858789625360225
South Dakota,46119,Sully County,716,168,901,548.0,0.7946725860155383,0.1864594894561598,0.6082130965593784
South Dakota,46121,Todd County,497,1570,2126,-1073.0,0.23377234242709313,0.7384760112888052,-0.5047036688617121
South Dakota,46123,Tripp County,2150,470,2654,1680.0,0.8100979653353428,0.17709118311981914,0.6330067822155236
South Dakota,46125,Turner County,3374,1044,4538,2330.0,0.743499338915822,0.23005729396209784,0.5134420449537241
South Dakota,46127,Union County,6160,2548,8876,3612.0,0.694006309148265,0.2870662460567823,0.4069400630914827
South Dakota,46129,Walworth County,1940,481,2466,1459.0,0.786699107866991,0.19505271695052717,0.5916463909164639
South Dakota,46135,Yankton County,6650,3883,10832,2767.0,0.6139217134416544,0.35847488921713444,0.2554468242245199
South Dakota,46137,Ziebach County,388,366,781,22.0,0.4967989756722151,0.4686299615877081,0.028169014084507005
Tennessee,47001,Anderson County,24582,11525,36548,13057.0,0.6725949436357667,0.31533873262558826,0.3572562110101784
Tennessee,47003,Bedford County,15772,4122,20090,11650.0,0.7850671976107516,0.20517670482827277,0.5798904927824788
Tennessee,47005,Benton County,5886,1317,7260,4569.0,0.8107438016528926,0.18140495867768594,0.6293388429752067
Tennessee,47007,Bledsoe County,5254,891,6191,4363.0,0.8486512679696333,0.14391859150379582,0.7047326764658375
Tennessee,47009,Blount County,50699,17664,69224,33035.0,0.732390500404484,0.2551716167803074,0.4772188836241765
Tennessee,47011,Bradley County,38836,9852,49246,28984.0,0.7886122730780165,0.20005685740973886,0.5885554156682776
Tennessee,47013,Campbell County,13115,2305,15528,10810.0,0.8446032972694487,0.14844152498712004,0.6961617722823287
Tennessee,47015,Cannon County,5682,1132,6881,4550.0,0.8257520709199244,0.16451097224240663,0.6612410986775178
Tennessee,47017,Carroll County,9547,2233,11882,7314.0,0.8034842619087695,0.18793132469281265,0.6155529372159569
Tennessee,47019,Carter County,20167,4454,24852,15713.0,0.8114839851923387,0.1792209882504426,0.632262996941896
Tennessee,47021,Cheatham County,14987,5464,20741,9523.0,0.7225784677691529,0.26343956414830527,0.45913890362084764
Tennessee,47023,Chester County,6206,1286,7577,4920.0,0.8190576745413752,0.16972416523690115,0.6493335093044741
Tennessee,47025,Claiborne County,11463,1971,13534,9492.0,0.8469779813802276,0.14563322003842175,0.7013447613418059
Tennessee,47027,Clay County,3117,614,3760,2503.0,0.8289893617021277,0.16329787234042553,0.6656914893617021
Tennessee,47029,Cocke County,13105,2415,15663,10690.0,0.8366851816382558,0.15418502202643172,0.6825001596118241
Tennessee,47031,Coffee County,19174,5440,24932,13734.0,0.7690518209529922,0.21819348628268892,0.5508583346703033
Tennessee,47033,Crockett County,4674,1196,5921,3478.0,0.7893936834994089,0.20199290660361424,0.5874007768957946
Tennessee,47035,Cumberland County,27399,6996,34642,20403.0,0.7909185381906356,0.2019513884879626,0.588967149702673
Tennessee,47037,Davidson County,102256,181862,290036,-79606.0,0.3525631300941952,0.6270325063095615,-0.2744693762153663
Tennessee,47039,Decatur County,4596,819,5466,3777.0,0.8408342480790341,0.14983534577387486,0.6909989023051593
Tennessee,47041,DeKalb County,7599,1706,9396,5893.0,0.8087484035759898,0.18156662409535973,0.62718177948063
Tennessee,47043,Dickson County,19002,5913,25204,13089.0,0.7539279479447707,0.23460561815584827,0.5193223297889225
Tennessee,47045,Dyer County,11603,2707,14394,8896.0,0.8060997637904682,0.18806447130748924,0.618035292482979
Tennessee,47047,Fayette County,16756,6720,23696,10036.0,0.7071235651586766,0.2835921674544227,0.4235313977042539
Tennessee,47049,Fentress County,8555,1149,9771,7406.0,0.8755500972264866,0.11759287688056494,0.7579572203459216
Tennessee,47051,Franklin County,15016,4529,19728,10487.0,0.7611516626115167,0.22957218167072183,0.5315794809407949
Tennessee,47053,Gibson County,16346,5100,21648,11246.0,0.7550813008130082,0.23558758314855877,0.5194937176644494
Tennessee,47055,Giles County,10394,2974,13487,7420.0,0.7706680507155038,0.2205086379476533,0.5501594127678505
Tennessee,47057,Grainger County,9630,1432,11130,8198.0,0.8652291105121294,0.12866127583108716,0.7365678346810423
Tennessee,47059,Greene County,25586,5145,31095,20441.0,0.8228332529345554,0.16546068499758804,0.6573725679369674
Tennessee,47061,Grundy County,5334,948,6328,4386.0,0.8429203539823009,0.1498103666245259,0.6931099873577751
Tennessee,47063,Hamblen County,20154,5132,25501,15022.0,0.7903219481588958,0.20124700992117955,0.5890749382377163
Tennessee,47065,Hamilton County,97195,74437,174438,22758.0,0.5571893738749585,0.4267246815487451,0.13046469232621338
Tennessee,47067,Hancock County,2558,334,2908,2224.0,0.8796423658872077,0.11485557083906466,0.7647867950481431
Tennessee,47069,Hardeman County,5793,3527,9399,2266.0,0.6163421640600064,0.37525268645600596,0.24108947760400046
Tennessee,47071,Hardin County,10293,1704,12094,8589.0,0.8510831817430131,0.140896312220936,0.7101868695220771
Tennessee,47073,Hawkins County,22066,3987,26266,18079.0,0.8400974644026498,0.15179319272062744,0.6883042716820224
Tennessee,47075,Haywood County,3286,3311,6652,-25.0,0.49398677089597115,0.49774503908598916,-0.0037582681900180104
Tennessee,47077,Henderson County,10083,1902,12047,8181.0,0.8369718602141613,0.15788163028139787,0.6790902299327634
Tennessee,47079,Henry County,11629,3286,15076,8343.0,0.7713584505173786,0.21796232422393208,0.5533961262934466
Tennessee,47081,Hickman County,8265,1968,10309,6297.0,0.8017266466194587,0.19090115433116694,0.6108254922882917
Tennessee,47083,Houston County,2989,773,3810,2216.0,0.784514435695538,0.20288713910761155,0.5816272965879264
Tennessee,47085,Humphreys County,6400,1767,8264,4633.0,0.7744433688286544,0.21381897386253632,0.560624394966118
Tennessee,47087,Jackson County,4586,1040,5676,3546.0,0.8079633544749824,0.1832276250880902,0.6247357293868921
Tennessee,47089,Jefferson County,21068,4503,25815,16565.0,0.8161146620182065,0.17443346891342243,0.6416811931047841
Tennessee,47091,Johnson County,6829,1212,8102,5617.0,0.8428783016539126,0.14959269316218218,0.6932856084917305
Tennessee,47093,Knox County,130815,87516,221864,43299.0,0.5896179641582231,0.3944578660801212,0.19516009807810192
Tennessee,47095,Lake County,1493,429,1939,1064.0,0.7699845281072718,0.22124806601340896,0.5487364620938628
Tennessee,47097,Lauderdale County,5633,2571,8266,3062.0,0.6814662472780063,0.3110331478345028,0.3704330994435035
Tennessee,47099,Lawrence County,16429,2939,19533,13490.0,0.8410894383863206,0.15046331848666358,0.6906261198996569
Tennessee,47101,Lewis County,4852,991,5890,3861.0,0.8237691001697793,0.16825127334465195,0.6555178268251274
Tennessee,47103,Lincoln County,13208,2782,16128,10426.0,0.8189484126984127,0.17249503968253968,0.646453373015873
Tennessee,47105,Loudon County,25226,7625,33209,17601.0,0.7596133578246861,0.22960643199132766,0.5300069258333584
Tennessee,47107,McMinn County,19673,4207,24072,15466.0,0.8172565636424061,0.17476736457294784,0.6424891990694582
Tennessee,47109,McNairy County,9437,1727,11267,7710.0,0.8375787698588799,0.1532794887725215,0.6842992810863584
Tennessee,47111,Macon County,8958,1277,10333,7681.0,0.8669311913287525,0.12358463176231492,0.7433465595664376
Tennessee,47113,Madison County,23385,16115,39964,7270.0,0.5851516364728255,0.40323791412271043,0.1819137223501151
Tennessee,47115,Marion County,10788,3026,13933,7762.0,0.7742768965764731,0.21718222923993397,0.5570946673365391
Tennessee,47117,Marshall County,12426,3390,15962,9036.0,0.7784738754542038,0.2123794010775592,0.5660944743766445
Tennessee,47119,Maury County,37376,14145,52090,23231.0,0.7175273564983682,0.2715492416970628,0.4459781148013054
Tennessee,47121,Meigs County,5085,968,6099,4117.0,0.8337432365961633,0.15871454336776522,0.6750286932283981
Tennessee,47123,Monroe County,18526,3608,22323,14918.0,0.8299063745912287,0.16162702145768937,0.6682793531335394
Tennessee,47125,Montgomery County,47795,32736,81755,15059.0,0.5846125619228182,0.4004158767047887,0.1841966852180295
Tennessee,47127,Moore County,3060,542,3654,2518.0,0.8374384236453202,0.14833059660645867,0.6891078270388615
Tennessee,47129,Morgan County,7427,1054,8560,6373.0,0.8676401869158878,0.12313084112149533,0.7445093457943925
Tennessee,47131,Obion County,10596,2221,12900,8375.0,0.8213953488372093,0.17217054263565892,0.6492248062015504
Tennessee,47133,Overton County,9042,1931,11069,7111.0,0.8168759598879755,0.17445116993405005,0.6424247899539254
Tennessee,47135,Perry County,3139,558,3716,2581.0,0.8447255113024758,0.15016146393972013,0.6945640473627557
Tennessee,47137,Pickett County,2441,487,2954,1954.0,0.8263371699390657,0.16486120514556535,0.6614759647935003
Tennessee,47139,Polk County,7302,1356,8727,5946.0,0.8367136473014781,0.15537985562048814,0.68133379168099
Tennessee,47141,Putnam County,25554,8991,34939,16563.0,0.7313889922436246,0.2573342110535505,0.47405478119007416
Tennessee,47143,Rhea County,11974,2312,14444,9662.0,0.82899473829964,0.16006646358349488,0.6689282747161451
Tennessee,47145,Roane County,21011,6073,27412,14938.0,0.7664891288486794,0.2215453086239603,0.5449438202247191
Tennessee,47147,Robertson County,26260,8428,35070,17832.0,0.7487881380096949,0.2403193612774451,0.5084687767322498
Tennessee,47149,Rutherford County,88811,56656,147656,32155.0,0.6014723411171913,0.3837026602373083,0.21776968087988297
Tennessee,47151,Scott County,8608,942,9605,7666.0,0.8961998958875586,0.09807391983342009,0.7981259760541385
Tennessee,47153,Sequatchie County,6522,1292,7890,5230.0,0.8266159695817491,0.16375158428390368,0.6628643852978454
Tennessee,47155,Sevier County,35207,8322,43970,26885.0,0.800705026154196,0.18926540823288607,0.61143961792131
Tennessee,47157,Shelby County,118917,201759,326497,-82842.0,0.3642208044790611,0.6179505477845125,-0.25372974330545145
Tennessee,47159,Smith County,7655,1595,9336,6060.0,0.8199443016281063,0.1708440445586975,0.6491002570694088
Tennessee,47161,Stewart County,5389,1160,6620,4229.0,0.81404833836858,0.17522658610271905,0.638821752265861
Tennessee,47163,Sullivan County,58154,16624,75541,41530.0,0.7698336002965277,0.22006592446486015,0.5497676758316675
Tennessee,47165,Sumner County,68767,27874,97761,40893.0,0.7034195640388294,0.2851239246734383,0.41829563936539116
Tennessee,47167,Tipton County,20303,6178,26733,14125.0,0.7594733101410241,0.23110013840571578,0.5283731717353084
Tennessee,47169,Trousdale County,3359,856,4251,2503.0,0.7901670195248177,0.20136438485062338,0.5888026346741944
Tennessee,47171,Unicoi County,6876,1578,8541,5298.0,0.8050579557428873,0.18475588338602036,0.620302072356867
Tennessee,47173,Union County,7384,1216,8669,6168.0,0.8517706771253893,0.14026992732725804,0.7115007497981313
Tennessee,47175,Van Buren County,2718,524,3265,2194.0,0.8324655436447167,0.16049004594180705,0.6719754977029097
Tennessee,47177,Warren County,13192,3647,17015,9545.0,0.7753158977372906,0.21434028798119306,0.5609756097560975
Tennessee,47179,Washington County,42299,18131,61234,24168.0,0.6907763660711369,0.29609367344939086,0.39468269262174605
Tennessee,47181,Wayne County,6016,762,6831,5254.0,0.8806909676474893,0.11155028546332894,0.7691406821841604
Tennessee,47183,Weakley County,10541,2725,13394,7816.0,0.7869941764969389,0.2034493056592504,0.5835448708376885
Tennessee,47185,White County,10717,2105,12931,8612.0,0.8287835434227825,0.16278710076560204,0.6659964426571805
Tennessee,47187,Williamson County,94562,47695,144668,46867.0,0.6536483534713966,0.32968590151242844,0.32396245195896817
Tennessee,47189,Wilson County,56425,23855,81254,32570.0,0.6944273512688606,0.2935855465577079,0.40084180471115266
Texas,48001,Anderson County,15597,3635,19353,11962.0,0.805921562548442,0.18782617682013125,0.6180953857283108
Texas,48003,Andrews County,5205,806,6059,4399.0,0.8590526489519723,0.1330252516916983,0.726027397260274
Texas,48005,Angelina County,26049,8146,34419,17903.0,0.7568203608472065,0.23667160579912258,0.5201487550480839
Texas,48007,Aransas County,10090,2831,13028,7259.0,0.7744857230580289,0.2173011974209395,0.5571845256370893
Texas,48009,Archer County,4592,520,5132,4072.0,0.8947778643803586,0.10132501948558068,0.7934528448947779
Texas,48011,Armstrong County,1029,77,1109,952.0,0.9278629395852119,0.06943192064923355,0.8584310189359784
Texas,48013,Atascosa County,13142,5153,18442,7989.0,0.7126125149116148,0.2794165491812168,0.43319596573039804
Texas,48015,Austin County,12457,2816,15379,9641.0,0.8100006502373366,0.18310683399440797,0.6268938162429286
Texas,48017,Bailey County,1395,332,1740,1063.0,0.8017241379310345,0.19080459770114944,0.610919540229885
Texas,48019,Bandera County,10939,2532,13592,8407.0,0.8048116539140671,0.1862860506180106,0.6185256032960564
Texas,48021,Bastrop County,23301,15989,39788,7312.0,0.5856288328139138,0.4018548306021916,0.18377400221172213
Texas,48023,Baylor County,1471,184,1670,1287.0,0.8808383233532934,0.11017964071856287,0.7706586826347305
Texas,48025,Bee County,6111,2606,8789,3505.0,0.695300944362271,0.2965069973830925,0.39879394697917847
Texas,48027,Bell County,75161,53973,130557,21188.0,0.5756949072052819,0.4134056389163354,0.16228926828894652
Texas,48029,Bexar County,337545,411389,757547,-73844.0,0.44557631407688236,0.5430540943334209,-0.09747778025653853
Texas,48031,Blanco County,6447,1973,8518,4474.0,0.7568678093449166,0.2316271425217187,0.5252406668231979
Texas,48033,Borden County,370,16,387,354.0,0.9560723514211886,0.041343669250646,0.9147286821705426
Texas,48035,Bosque County,7969,1524,9571,6445.0,0.8326193710166127,0.15923101034374673,0.6733883606728659
Texas,48037,Bowie County,27122,9282,36629,17840.0,0.7404515547790003,0.25340577138333015,0.4870457833956701
Texas,48039,Brazoria County,95867,63976,161950,31891.0,0.591954306884841,0.3950355047854276,0.19691880209941337
Texas,48041,Brazos County,56671,33844,91847,22827.0,0.6170152536283167,0.36848236741537554,0.24853288621294112
Texas,48043,Brewster County,2545,1969,4576,576.0,0.5561625874125874,0.43028846153846156,0.12587412587412583
Texas,48045,Briscoe County,666,72,744,594.0,0.8951612903225806,0.0967741935483871,0.7983870967741935
Texas,48047,Brooks County,1077,1308,2402,-231.0,0.44837635303913403,0.5445462114904246,-0.09616985845129056
Texas,48049,Brown County,14593,2132,16853,12461.0,0.8658992464249688,0.12650566664688778,0.7393935797780811
Texas,48051,Burleson County,7590,1705,9365,5885.0,0.810464495461826,0.18206086492258408,0.6284036305392419
Texas,48053,Burnet County,21795,6114,28147,15681.0,0.7743276370483533,0.21721675489394962,0.5571108821544036
Texas,48055,Caldwell County,8880,6618,15686,2262.0,0.5661099069233712,0.4219048833354584,0.14420502358791276
Texas,48057,Calhoun County,5939,1853,7832,4086.0,0.7582992849846782,0.23659346271705822,0.5217058222676201
Texas,48059,Callahan County,6180,761,6985,5419.0,0.8847530422333572,0.1089477451682176,0.7758052970651396
Texas,48061,Cameron County,60991,54258,116122,6733.0,0.5252320834983897,0.46724996124765333,0.057982122250736345
Texas,48063,Camp County,4011,1201,5242,2810.0,0.7651659671880962,0.22911102632582983,0.5360549408622663
Texas,48065,Carson County,2866,290,3172,2576.0,0.9035308953341741,0.0914249684741488,0.8121059268600253
Texas,48067,Cass County,11693,2406,14140,9287.0,0.826944837340877,0.17015558698727015,0.6567892503536068
Texas,48069,Castro County,1594,418,2021,1176.0,0.7887184562097971,0.20682830282038595,0.5818901533894112
Texas,48071,Chambers County,20567,4192,24971,16375.0,0.8236354170838173,0.167874734692243,0.6557606823915743
Texas,48073,Cherokee County,16593,3744,20502,12849.0,0.8093356745683348,0.1826163301141352,0.6267193444541996
Texas,48075,Childress County,1991,263,2272,1728.0,0.8763204225352113,0.11575704225352113,0.7605633802816901
Texas,48077,Clay County,5288,584,5906,4704.0,0.8953606501862512,0.09888249238062986,0.7964781578056214
Texas,48079,Cochran County,735,148,893,587.0,0.8230683090705487,0.16573348264277715,0.6573348264277716
Texas,48081,Coke County,1623,179,1814,1444.0,0.8947078280044102,0.09867695700110253,0.7960308710033076
Texas,48083,Coleman County,3712,428,4155,3284.0,0.89338146811071,0.10300842358604091,0.790373044524669
Texas,48085,Collin County,279534,222115,515167,57419.0,0.5426085133558632,0.4311514518593,0.11145706149656326
Texas,48087,Collingsworth County,1066,135,1201,931.0,0.88759367194005,0.11240632805995004,0.7751873438801
Texas,48089,Colorado County,7824,2108,9994,5716.0,0.7828697218330999,0.21092655593356013,0.5719431658995398
Texas,48091,Comal County,74756,27680,103465,47076.0,0.722524525201759,0.2675300826366404,0.4549944425651186
Texas,48093,Comanche County,5679,834,6544,4845.0,0.8678178484107579,0.12744498777506114,0.7403728606356967
Texas,48095,Concho County,1038,153,1198,885.0,0.8664440734557596,0.12771285475792987,0.7387312186978297
Texas,48097,Cooke County,16975,3310,20432,13665.0,0.8308046202036022,0.16200078308535631,0.6688038371182459
Texas,48099,Coryell County,16688,6959,23911,9729.0,0.6979214587428381,0.2910375977583539,0.40688386098448415
Texas,48101,Cottle County,565,89,657,476.0,0.8599695585996956,0.1354642313546423,0.7245053272450532
Texas,48103,Crane County,1195,186,1387,1009.0,0.8615717375630858,0.13410237923576063,0.7274693583273252
Texas,48105,Crockett County,1087,323,1417,764.0,0.7671136203246295,0.22794636556104447,0.5391672547635851
Texas,48107,Crosby County,1416,451,1880,965.0,0.7531914893617021,0.2398936170212766,0.5132978723404256
Texas,48109,Culberson County,451,319,781,132.0,0.5774647887323944,0.4084507042253521,0.16901408450704225
Texas,48111,Dallam County,1285,152,1447,1133.0,0.8880442294402211,0.1050449205252246,0.7829993089149965
Texas,48113,Dallas County,322569,511118,848948,-188549.0,0.3799632015152872,0.6020604324410918,-0.22209723092580458
Texas,48115,Dawson County,2810,667,3511,2143.0,0.8003417829678154,0.18997436627741385,0.6103674166904016
Texas,48117,Deaf Smith County,3233,1019,4286,2214.0,0.7543163789080728,0.23775081661222586,0.5165655622958469
Texas,48119,Delta County,2250,397,2658,1853.0,0.8465011286681715,0.1493604213694507,0.6971407072987208
Texas,48121,Denton County,250521,191503,448729,59018.0,0.5582901929672475,0.4267676036093054,0.1315225893579421
Texas,48123,DeWitt County,6515,1270,7824,5245.0,0.8326942740286298,0.16232106339468302,0.6703732106339468
Texas,48125,Dickens County,844,146,993,698.0,0.8499496475327291,0.1470292044310171,0.702920443101712
Texas,48127,Dimmit County,1653,1765,3427,-112.0,0.4823460752845054,0.5150277210388094,-0.032681645754304045
Texas,48129,Donley County,1512,174,1712,1338.0,0.883177570093458,0.10163551401869159,0.7815420560747663
Texas,48131,Duval County,2439,2003,4461,436.0,0.5467383994620041,0.4490024658148397,0.09773593364716437
Texas,48133,Eastland County,7397,918,8363,6479.0,0.8844912112878154,0.1097692215712065,0.7747219897166089
Texas,48135,Ector County,32429,9881,42615,22548.0,0.7609761820955063,0.23186671359849817,0.5291094684970081
Texas,48137,Edwards County,869,133,1005,736.0,0.8646766169154229,0.13233830845771144,0.7323383084577114
Texas,48139,Ellis County,64763,33850,99485,30913.0,0.6509825601849525,0.3402522993416093,0.3107302608433432
Texas,48141,El Paso County,105124,143156,251371,-38032.0,0.4182025770673626,0.5695008572985746,-0.151298280231212
Texas,48143,Erath County,15349,2871,18350,12478.0,0.8364577656675749,0.15645776566757494,0.6799999999999999
Texas,48145,Falls County,4520,1713,6276,2807.0,0.7202039515615042,0.2729445506692161,0.4472594008922881
Texas,48147,Fannin County,13648,2607,16385,11041.0,0.8329569728410131,0.15910894110466892,0.6738480317363442
Texas,48149,Fayette County,10699,2515,13327,8184.0,0.8028063330081788,0.18871463945374053,0.6140916935544383
Texas,48151,Fisher County,1487,330,1829,1157.0,0.8130125751776928,0.18042646254784034,0.6325861126298524
Texas,48153,Floyd County,1715,358,2089,1357.0,0.8209669698420297,0.1713738630923887,0.649593106749641
Texas,48155,Foard County,448,92,545,356.0,0.8220183486238533,0.1688073394495413,0.653211009174312
Texas,48157,Fort Bend County,173592,179310,362259,-5718.0,0.47919306352637203,0.4949773504592018,-0.015784286932829794
Texas,48159,Franklin County,4473,813,5310,3660.0,0.8423728813559322,0.15310734463276837,0.6892655367231639
Texas,48161,Freestone County,7500,1499,9045,6001.0,0.8291873963515755,0.16572692095080155,0.6634604754007739
Texas,48163,Frio County,3060,1848,4933,1212.0,0.6203121832556254,0.3746199067504561,0.24569227650516934
Texas,48165,Gaines County,5840,538,6416,5302.0,0.9102244389027432,0.08385286783042394,0.8263715710723193
Texas,48167,Galveston County,100295,56732,158933,43563.0,0.6310520785488225,0.35695544663474543,0.27409663191407707
Texas,48169,Garza County,1374,213,1599,1161.0,0.8592870544090057,0.13320825515947468,0.726078799249531
Texas,48171,Gillespie County,13202,3160,16482,10042.0,0.8009950248756219,0.19172430530275453,0.6092707195728674
Texas,48173,Glasscock County,623,38,663,585.0,0.9396681749622926,0.05731523378582202,0.8823529411764706
Texas,48175,Goliad County,3178,778,3984,2400.0,0.7976907630522089,0.19528112449799198,0.6024096385542169
Texas,48177,Gonzales County,5981,1729,7755,4252.0,0.771244358478401,0.22295293359123147,0.5482914248871695
Texas,48179,Gray County,6691,845,7580,5846.0,0.8827176781002638,0.11147757255936676,0.7712401055408971
Texas,48181,Grayson County,50556,14800,65888,35756.0,0.7673020883924235,0.2246236036911122,0.5426784847013113
Texas,48183,Gregg County,33026,13294,46699,19732.0,0.7072100044968843,0.28467419002548233,0.422535814471402
Texas,48185,Grimes County,11197,2734,14043,8463.0,0.7973367514063946,0.1946877447838781,0.6026490066225165
Texas,48187,Guadalupe County,54691,29573,85097,25118.0,0.642690106584251,0.34752106419732776,0.2951690423869232
Texas,48189,Hale County,7283,1903,9278,5380.0,0.7849752101746066,0.2051088596680319,0.5798663505065746
Texas,48191,Hall County,992,149,1149,843.0,0.8633594429939078,0.12967798085291557,0.7336814621409922
Texas,48193,Hamilton County,3809,625,4464,3184.0,0.8532706093189965,0.1400089605734767,0.7132616487455198
Texas,48195,Hansford County,1842,146,1999,1696.0,0.9214607303651826,0.07303651825912956,0.848424212106053
Texas,48197,Hardeman County,1210,188,1405,1022.0,0.8612099644128114,0.13380782918149467,0.7274021352313167
Texas,48199,Hardin County,24691,3347,28157,21344.0,0.8769044997691515,0.11886919771282452,0.758035302056327
Texas,48201,Harris County,722695,808771,1556310,-86076.0,0.4643644261104793,0.5196721732816727,-0.05530774717119341
Texas,48203,Harrison County,22658,7369,30226,15289.0,0.749619532852511,0.24379673129094157,0.5058228015615694
Texas,48205,Hartley County,1843,163,2016,1680.0,0.9141865079365079,0.08085317460317461,0.8333333333333333
Texas,48207,Haskell County,1918,313,2246,1605.0,0.8539626001780944,0.13935886019590382,0.7146037399821906
Texas,48209,Hays County,58438,65528,125688,-7090.0,0.4649449430335434,0.5213544650245051,-0.05640952199096172
Texas,48211,Hemphill County,1412,190,1612,1222.0,0.8759305210918115,0.11786600496277916,0.7580645161290323
Texas,48213,Henderson County,31379,6919,38528,24460.0,0.8144466362126246,0.17958367940199335,0.6348629568106312
Texas,48215,Hidalgo County,110760,104517,217194,6243.0,0.5099588386419515,0.4812149506892456,0.028743887952705882
Texas,48217,Hill County,13669,2919,16703,10750.0,0.8183559839549781,0.17475902532479196,0.6435969586301862
Texas,48219,Hockley County,6616,1323,7987,5293.0,0.8283460623513209,0.1656441717791411,0.6627018905721798
Texas,48221,Hood County,30174,6070,36538,24104.0,0.8258251683179156,0.16612841425365374,0.6596967540642619
Texas,48223,Hopkins County,13754,2917,16773,10837.0,0.8200083467477494,0.17391045132057473,0.6460978954271747
Texas,48225,Houston County,7247,2065,9362,5182.0,0.7740867336039308,0.2205725272377697,0.5535142063661611
Texas,48227,Howard County,7817,1759,9640,6058.0,0.8108921161825726,0.18246887966804978,0.6284232365145228
Texas,48229,Hudspeth County,759,275,1038,484.0,0.7312138728323699,0.2649325626204239,0.466281310211946
Texas,48231,Hunt County,36137,10212,46703,25925.0,0.7737618568400317,0.21865833029998072,0.555103526540051
Texas,48233,Hutchinson County,7273,913,8241,6360.0,0.8825385268778061,0.11078752578570562,0.7717510010921005
Texas,48235,Irion County,761,105,868,656.0,0.8767281105990783,0.12096774193548387,0.7557603686635944
Texas,48237,Jack County,3819,363,4201,3456.0,0.9090692692216139,0.0864079980956915,0.8226612711259225
Texas,48239,Jackson County,5386,907,6329,4479.0,0.8510033180597251,0.143308579554432,0.7076947385052931
Texas,48241,Jasper County,13162,2615,15839,10547.0,0.8309868047225204,0.16509880674284994,0.6658879979796705
Texas,48243,Jeff Davis County,699,450,1169,249.0,0.5979469632164243,0.3849443969204448,0.21300256629597947
Texas,48245,Jefferson County,46596,38936,86272,7660.0,0.5401057121661721,0.45131676557863504,0.08878894658753705
Texas,48247,Jim Hogg County,725,856,1585,-131.0,0.45741324921135645,0.5400630914826499,-0.0826498422712934
Texas,48249,Jim Wells County,7636,5577,13268,2059.0,0.5755200482363582,0.42033463973470003,0.15518540850165813
Texas,48251,Johnson County,60752,19247,80691,41505.0,0.7528968534285112,0.23852722112751112,0.5143696323010001
Texas,48253,Jones County,5988,907,6946,5081.0,0.8620788943276706,0.13057875035991937,0.7315001439677512
Texas,48255,Karnes County,4001,1051,5075,2950.0,0.7883743842364532,0.2070935960591133,0.58128078817734
Texas,48257,Kaufman County,44063,24726,69366,19337.0,0.6352247498774616,0.356457053888072,0.2787676959893896
Texas,48259,Kendall County,22668,6355,29295,16313.0,0.773783922171019,0.21693121693121692,0.556852705239802
Texas,48261,Kenedy County,115,41,158,74.0,0.7278481012658228,0.25949367088607594,0.46835443037974683
Texas,48263,Kent County,390,50,445,340.0,0.8764044943820225,0.11235955056179775,0.7640449438202248
Texas,48265,Kerr County,21615,6315,28156,15300.0,0.7676871714732206,0.22428612018752664,0.5434010512856939
Texas,48267,Kimble County,2126,261,2402,1865.0,0.8850957535387177,0.10865945045795171,0.776436303080766
Texas,48269,King County,129,6,135,123.0,0.9555555555555556,0.044444444444444446,0.9111111111111112
Texas,48271,Kinney County,1063,346,1419,717.0,0.7491190979563073,0.24383368569415081,0.5052854122621564
Texas,48273,Kleberg County,5612,4338,10010,1274.0,0.5606393606393606,0.4333666333666334,0.1272727272727272
Texas,48275,Knox County,1156,214,1376,942.0,0.8401162790697675,0.1555232558139535,0.684593023255814
Texas,48277,Lamar County,17044,4079,21236,12965.0,0.8025993595780749,0.19207948766245997,0.610519871915615
Texas,48279,Lamb County,3398,729,4151,2669.0,0.8185979282100698,0.17562033245001205,0.6429775957600578
Texas,48281,Lampasas County,8961,2232,11296,6729.0,0.7932896600566572,0.19759206798866855,0.5956975920679887
Texas,48283,La Salle County,1417,933,2360,484.0,0.6004237288135593,0.39533898305084747,0.20508474576271185
Texas,48285,Lavaca County,9215,1235,10486,7980.0,0.8787907686439062,0.11777608239557505,0.7610146862483311
Texas,48287,Lee County,6724,1640,8413,5084.0,0.7992392725543801,0.1949364079400927,0.6043028646142874
Texas,48289,Leon County,7982,1033,9060,6949.0,0.8810154525386313,0.11401766004415011,0.7669977924944812
Texas,48291,Liberty County,25241,5952,31316,19289.0,0.8060097074977647,0.1900625878145357,0.615947119683229
Texas,48293,Limestone County,7081,1921,9069,5160.0,0.7807917080163194,0.2118204873745727,0.5689712206417467
Texas,48295,Lipscomb County,1125,123,1259,1002.0,0.8935663224781573,0.0976965845909452,0.795869737887212
Texas,48297,Live Oak County,4307,761,5092,3546.0,0.8458366064414768,0.14945011783189316,0.6963864886095836
Texas,48299,Llano County,10902,2613,13622,8289.0,0.800323006900602,0.191822052562032,0.60850095433857
Texas,48301,Loving County,86,10,97,76.0,0.8865979381443299,0.10309278350515463,0.7835051546391752
Texas,48303,Lubbock County,86547,37148,124972,49399.0,0.6925311269724418,0.2972505841308453,0.39528054284159647
Texas,48305,Lynn County,2175,371,2567,1804.0,0.8472925594078691,0.14452668484612388,0.7027658745617452
Texas,48307,McCulloch County,3033,455,3513,2578.0,0.8633646456020495,0.1295189296897239,0.7338457159123256
