"year"," month","carrier","carrier_name","airport","airport_name","arr_flights","arr_del15","carrier_ct"," weather_ct","nas_ct","security_ct","late_aircraft_ct","arr_cancelled","arr_diverted"," arr_delay"," carrier_delay","weather_delay","nas_delay","security_delay","late_aircraft_delay",
2018,4,"DL","Delta Air Lines Inc.","LIH","Lihue, HI: Lihue Airport",49.00,5.00,2.10,0.00,1.00,0.00,1.90,0.00,0.00,225.00,126.00,0.00,24.00,0.00,75.00,
2018,4,"DL","Delta Air Lines Inc.","LIT","Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",176.00,17.00,11.15,0.83,2.26,0.00,2.76,0.00,0.00,863.00,691.00,53.00,42.00,0.00,77.00,
2018,4,"DL","Delta Air Lines Inc.","MCI","Kansas City, MO: Kansas City International",609.00,76.00,35.23,1.47,17.94,0.00,21.36,2.00,0.00,4452.00,2289.00,108.00,666.00,0.00,1389.00,
2018,4,"DL","Delta Air Lines Inc.","MCO","Orlando, FL: Orlando International",1598.00,241.00,71.99,5.98,97.90,0.00,65.13,4.00,6.00,12807.00,4092.00,1352.00,3326.00,0.00,4037.00,
2018,4,"DL","Delta Air Lines Inc.","MDT","Harrisburg, PA: Harrisburg International",86.00,4.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,122.00,122.00,0.00,0.00,0.00,0.00,
2018,4,"DL","Delta Air Lines Inc.","MDW","Chicago, IL: Chicago Midway International",150.00,6.00,3.51,0.00,1.81,0.00,0.69,0.00,0.00,496.00,240.00,0.00,223.00,0.00,33.00,
2018,4,"DL","Delta Air Lines Inc.","MEM","Memphis, TN: Memphis International",359.00,47.00,27.10,2.21,11.58,0.00,6.11,2.00,1.00,1945.00,1293.00,128.00,350.00,0.00,174.00,
2018,4,"DL","Delta Air Lines Inc.","MHT","Manchester, NH: Manchester-Boston Regional",30.00,2.00,0.40,0.09,0.00,0.00,1.51,0.00,1.00,127.00,11.00,10.00,0.00,0.00,106.00,
2018,4,"DL","Delta Air Lines Inc.","MIA","Miami, FL: Miami International",796.00,124.00,41.57,2.37,49.41,0.00,30.65,2.00,3.00,6318.00,1981.00,272.00,2046.00,0.00,2019.00,
2018,4,"DL","Delta Air Lines Inc.","MKE","Milwaukee, WI: General Mitchell International",429.00,48.00,14.25,5.49,17.87,0.00,10.39,13.00,0.00,2360.00,972.00,376.00,612.00,0.00,400.00,
2018,4,"DL","Delta Air Lines Inc.","MLB","Melbourne, FL: Melbourne International",148.00,10.00,6.10,0.20,1.44,0.00,2.27,0.00,0.00,408.00,266.00,12.00,44.00,0.00,86.00,
2018,4,"DL","Delta Air Lines Inc.","MOB","Mobile, AL: Mobile Regional",30.00,2.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,97.00,17.00,80.00,0.00,0.00,0.00,
2018,4,"DL","Delta Air Lines Inc.","MSN","Madison, WI: Dane County Regional-Truax Field",231.00,30.00,10.28,1.12,11.84,0.00,6.76,3.00,0.00,2787.00,989.00,139.00,1151.00,0.00,508.00,
2018,4,"DL","Delta Air Lines Inc.","MSO","Missoula, MT: Missoula International",59.00,12.00,2.37,0.43,6.58,0.00,2.62,1.00,0.00,708.00,149.00,65.00,196.00,0.00,298.00,
2018,4,"DL","Delta Air Lines Inc.","MSP","Minneapolis, MN: Minneapolis-St Paul International",5262.00,727.00,193.15,25.87,301.32,2.00,204.66,113.00,19.00,58807.00,15850.00,8285.00,18484.00,75.00,16113.00,
2018,4,"DL","Delta Air Lines Inc.","MSY","New Orleans, LA: Louis Armstrong New Orleans International",720.00,109.00,43.49,4.38,29.30,0.00,31.83,1.00,2.00,5706.00,2395.00,324.00,1095.00,0.00,1892.00,
2018,4,"DL","Delta Air Lines Inc.","MTJ","Montrose/Delta, CO: Montrose Regional",,,,,,,,,,,,,,,,
2018,4,"DL","Delta Air Lines Inc.","MYR","Myrtle Beach, SC: Myrtle Beach International",120.00,6.00,3.11,0.00,1.23,0.00,1.66,0.00,0.00,200.00,148.00,0.00,21.00,0.00,31.00,
2018,4,"DL","Delta Air Lines Inc.","OAK","Oakland, CA: Metropolitan Oakland International",89.00,13.00,6.88,0.29,2.30,0.00,3.53,0.00,0.00,647.00,355.00,9.00,121.00,0.00,162.00,
2018,4,"DL","Delta Air Lines Inc.","OGG","Kahului, HI: Kahului Airport",94.00,32.00,8.82,1.00,16.10,0.00,6.08,0.00,0.00,1726.00,646.00,266.00,554.00,0.00,260.00,
2018,4,"DL","Delta Air Lines Inc.","OKC","Oklahoma City, OK: Will Rogers World",167.00,11.00,5.73,0.69,3.24,0.00,1.33,0.00,1.00,568.00,234.00,101.00,181.00,0.00,52.00,
2018,4,"DL","Delta Air Lines Inc.","OMA","Omaha, NE: Eppley Airfield",197.00,21.00,6.73,1.00,10.83,0.00,2.44,1.00,0.00,753.00,265.00,39.00,360.00,0.00,89.00,
2018,4,"DL","Delta Air Lines Inc.","ONT","Ontario, CA: Ontario International",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2018,4,"DL","Delta Air Lines Inc.","ORD","Chicago, IL: Chicago O'Hare International",696.00,84.00,35.54,2.38,23.97,0.00,22.11,1.00,0.00,3964.00,1620.00,334.00,931.00,0.00,1079.00,
2018,4,"DL","Delta Air Lines Inc.","ORF","Norfolk, VA: Norfolk International",249.00,20.00,10.88,1.43,4.33,0.00,3.36,0.00,0.00,744.00,431.00,53.00,170.00,0.00,90.00,
2018,4,"DL","Delta Air Lines Inc.","PBI","West Palm Beach/Palm Beach, FL: Palm Beach International",516.00,77.00,31.65,2.23,19.65,0.00,23.46,0.00,1.00,5028.00,2305.00,157.00,669.00,0.00,1897.00,
2018,4,"DL","Delta Air Lines Inc.","PDX","Portland, OR: Portland International",498.00,82.00,24.66,1.00,43.77,0.00,12.58,1.00,0.00,4045.00,1505.00,131.00,1712.00,0.00,697.00,
2018,4,"DL","Delta Air Lines Inc.","PHF","Newport News/Williamsburg, VA: Newport News/Williamsburg International",30.00,1.00,0.35,0.00,0.00,0.00,0.65,0.00,0.00,20.00,7.00,0.00,0.00,0.00,13.00,
2018,4,"DL","Delta Air Lines Inc.","PHL","Philadelphia, PA: Philadelphia International",509.00,77.00,21.36,2.34,40.33,0.00,12.97,2.00,1.00,4573.00,1292.00,141.00,2382.00,0.00,758.00,
2018,4,"DL","Delta Air Lines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",713.00,94.00,32.97,1.31,43.93,0.00,15.78,3.00,0.00,4672.00,2017.00,116.00,1645.00,0.00,894.00,
2018,4,"DL","Delta Air Lines Inc.","PIT","Pittsburgh, PA: Pittsburgh International",329.00,25.00,15.75,1.83,2.92,0.00,4.50,2.00,1.00,1397.00,940.00,84.00,168.00,0.00,205.00,
2018,4,"DL","Delta Air Lines Inc.","PNS","Pensacola, FL: Pensacola International",228.00,18.00,9.91,0.10,2.83,0.00,5.16,0.00,0.00,672.00,359.00,4.00,86.00,0.00,223.00,
2018,4,"DL","Delta Air Lines Inc.","PSP","Palm Springs, CA: Palm Springs International",32.00,6.00,2.05,0.00,2.18,0.00,1.77,1.00,0.00,262.00,100.00,0.00,69.00,0.00,93.00,
2018,4,"DL","Delta Air Lines Inc.","PVD","Providence, RI: Theodore Francis Green State",116.00,16.00,7.95,0.91,2.35,0.00,4.79,0.00,0.00,578.00,235.00,38.00,59.00,0.00,246.00,
2018,4,"DL","Delta Air Lines Inc.","PWM","Portland, ME: Portland International Jetport",57.00,7.00,2.81,0.00,1.10,1.00,2.09,0.00,0.00,264.00,135.00,0.00,29.00,20.00,80.00,
2018,4,"DL","Delta Air Lines Inc.","RDU","Raleigh/Durham, NC: Raleigh-Durham International",797.00,110.00,46.59,5.90,30.88,0.00,26.63,1.00,1.00,5878.00,2643.00,444.00,1103.00,0.00,1688.00,
2018,4,"DL","Delta Air Lines Inc.","RIC","Richmond, VA: Richmond International",284.00,26.00,15.65,2.60,2.95,0.00,4.80,0.00,0.00,810.00,423.00,117.00,91.00,0.00,179.00,
2018,4,"DL","Delta Air Lines Inc.","RNO","Reno, NV: Reno/Tahoe International",83.00,8.00,1.62,0.00,3.88,0.00,2.50,0.00,0.00,878.00,662.00,0.00,98.00,0.00,118.00,
2018,4,"DL","Delta Air Lines Inc.","ROA","Roanoke, VA: Roanoke Blacksburg Regional Woodrum Field",30.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,91.00,91.00,0.00,0.00,0.00,0.00,
2018,4,"DL","Delta Air Lines Inc.","ROC","Rochester, NY: Greater Rochester International",86.00,4.00,2.24,0.00,0.22,0.00,1.54,0.00,0.00,111.00,62.00,0.00,8.00,0.00,41.00,
2018,4,"DL","Delta Air Lines Inc.","RSW","Fort Myers, FL: Southwest Florida International",581.00,72.00,33.11,4.92,19.63,0.00,14.35,1.00,1.00,4856.00,2511.00,409.00,847.00,0.00,1089.00,
2018,4,"DL","Delta Air Lines Inc.","SAN","San Diego, CA: San Diego International",640.00,73.00,27.04,0.00,32.17,0.00,13.79,2.00,4.00,3320.00,1651.00,0.00,1133.00,0.00,536.00,
2018,4,"DL","Delta Air Lines Inc.","SAT","San Antonio, TX: San Antonio International",307.00,33.00,11.25,0.28,8.21,0.00,13.27,0.00,0.00,1928.00,562.00,8.00,608.00,0.00,750.00,
2018,4,"DL","Delta Air Lines Inc.","SAV","Savannah, GA: Savannah/Hilton Head International",294.00,17.00,6.96,2.30,4.26,0.00,3.47,0.00,0.00,695.00,425.00,88.00,105.00,0.00,77.00,
2018,4,"DL","Delta Air Lines Inc.","SDF","Louisville, KY: Louisville Muhammad Ali International",232.00,14.00,7.71,1.29,1.72,0.00,3.28,0.00,0.00,861.00,543.00,88.00,55.00,0.00,175.00,
2018,4,"DL","Delta Air Lines Inc.","SEA","Seattle, WA: Seattle/Tacoma International",1958.00,403.00,117.49,5.14,220.47,0.00,59.89,3.00,0.00,21257.00,10622.00,421.00,6723.00,0.00,3491.00,
2018,4,"DL","Delta Air Lines Inc.","SFO","San Francisco, CA: San Francisco International",1150.00,265.00,57.18,5.01,174.67,0.29,27.85,2.00,1.00,14983.00,4083.00,399.00,8476.00,34.00,1991.00,
2018,4,"DL","Delta Air Lines Inc.","SJC","San Jose, CA: Norman Y. Mineta San Jose International",274.00,30.00,14.14,1.02,11.63,0.00,3.22,1.00,0.00,1578.00,792.00,227.00,436.00,0.00,123.00,
2018,4,"DL","Delta Air Lines Inc.","SJU","San Juan, PR: Luis Munoz Marin International",184.00,40.00,17.23,0.00,19.71,0.00,3.06,0.00,0.00,1214.00,651.00,0.00,480.00,0.00,83.00,
2018,4,"DL","Delta Air Lines Inc.","SLC","Salt Lake City, UT: Salt Lake City International",3635.00,439.00,126.30,6.05,178.80,0.00,127.85,6.00,6.00,23506.00,9621.00,379.00,5754.00,0.00,7752.00,
2018,4,"DL","Delta Air Lines Inc.","SMF","Sacramento, CA: Sacramento International",173.00,30.00,16.35,0.08,10.80,0.00,2.77,0.00,0.00,1697.00,1045.00,12.00,393.00,0.00,247.00,
2018,4,"DL","Delta Air Lines Inc.","SNA","Santa Ana, CA: John Wayne Airport-Orange County",352.00,41.00,8.31,1.68,21.22,0.00,9.79,3.00,1.00,1353.00,377.00,39.00,591.00,0.00,346.00,
2018,4,"DL","Delta Air Lines Inc.","SRQ","Sarasota/Bradenton, FL: Sarasota/Bradenton International",237.00,15.00,8.19,1.00,2.62,0.00,3.19,0.00,0.00,847.00,277.00,52.00,265.00,0.00,253.00,
2018,4,"DL","Delta Air Lines Inc.","STL","St. Louis, MO: St Louis Lambert International",364.00,44.00,19.92,1.58,10.97,0.00,11.53,0.00,1.00,2356.00,1267.00,92.00,418.00,0.00,579.00,
2018,4,"DL","Delta Air Lines Inc.","STT","Charlotte Amalie, VI: Cyril E King",34.00,6.00,1.24,1.00,3.39,0.00,0.37,0.00,0.00,153.00,37.00,30.00,75.00,0.00,11.00,
2018,4,"DL","Delta Air Lines Inc.","STX","Christiansted, VI: Henry E. Rohlsen",5.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,89.00,89.00,0.00,0.00,0.00,0.00,
2018,4,"DL","Delta Air Lines Inc.","SYR","Syracuse, NY: Syracuse Hancock International",133.00,11.00,2.76,1.11,3.45,0.00,3.68,0.00,0.00,786.00,136.00,85.00,184.00,0.00,381.00,
2018,4,"DL","Delta Air Lines Inc.","TLH","Tallahassee, FL: Tallahassee International",98.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,149.00,149.00,0.00,0.00,0.00,0.00,
2018,4,"DL","Delta Air Lines Inc.","TPA","Tampa, FL: Tampa International",1036.00,170.00,62.46,6.94,58.51,0.00,42.10,1.00,3.00,9512.00,3605.00,339.00,2419.00,0.00,3149.00,
2018,4,"DL","Delta Air Lines Inc.","TRI","Bristol/Johnson City/Kingsport, TN: Tri Cities",30.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,35.00,35.00,0.00,0.00,0.00,0.00,
2018,4,"DL","Delta Air Lines Inc.","TUL","Tulsa, OK: Tulsa International",134.00,9.00,5.49,0.87,0.51,0.00,2.13,0.00,0.00,488.00,292.00,39.00,16.00,0.00,141.00,
2018,4,"DL","Delta Air Lines Inc.","TUS","Tucson, AZ: Tucson International",89.00,7.00,2.72,0.00,2.00,0.00,2.28,1.00,1.00,551.00,111.00,0.00,56.00,0.00,384.00,
2018,4,"DL","Delta Air Lines Inc.","TVC","Traverse City, MI: Cherry Capital",29.00,5.00,0.98,0.00,3.04,0.00,0.98,0.00,0.00,737.00,603.00,0.00,93.00,0.00,41.00,
2018,4,"DL","Delta Air Lines Inc.","TYS","Knoxville, TN: McGhee Tyson",91.00,4.00,1.29,0.03,0.30,0.00,2.38,0.00,0.00,102.00,26.00,1.00,7.00,0.00,68.00,
2018,4,"DL","Delta Air Lines Inc.","VPS","Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",202.00,11.00,6.63,1.00,1.93,0.00,1.44,0.00,0.00,365.00,251.00,30.00,47.00,0.00,37.00,
2018,4,"DL","Delta Air Lines Inc.","XNA","Fayetteville, AR: Northwest Arkansas Regional",30.00,2.00,1.29,0.08,0.54,0.00,0.09,0.00,0.00,79.00,38.00,5.00,33.00,0.00,3.00,
2018,4,"EV","ExpressJet Airlines Inc.","ABE","Allentown/Bethlehem/Easton, PA: Lehigh Valley International",58.00,14.00,4.61,0.00,3.50,0.00,5.89,0.00,0.00,653.00,300.00,0.00,105.00,0.00,248.00,
2018,4,"EV","ExpressJet Airlines Inc.","ABQ","Albuquerque, NM: Albuquerque International Sunport",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2018,4,"EV","ExpressJet Airlines Inc.","AEX","Alexandria, LA: Alexandria International",89.00,9.00,1.49,0.00,5.00,0.00,2.51,0.00,0.00,394.00,104.00,0.00,119.00,0.00,171.00,
2018,4,"EV","ExpressJet Airlines Inc.","AGS","Augusta, GA: Augusta Regional at Bush Field",7.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2018,4,"EV","ExpressJet Airlines Inc.","ALB","Albany, NY: Albany International",9.00,2.00,0.38,0.00,0.84,0.00,0.77,0.00,0.00,56.00,13.00,0.00,26.00,0.00,17.00,
2018,4,"EV","ExpressJet Airlines Inc.","AMA","Amarillo, TX: Rick Husband Amarillo International",90.00,6.00,0.83,0.00,2.77,0.00,2.40,0.00,1.00,251.00,20.00,0.00,139.00,0.00,92.00,
